nodename	dN	dS	id
SARA	0.00096	0.007217	auto_500_365
PAC_SARA	0.00049	0.006465	auto_500_365
BI_PAC_SARA	0.003048	0.042591	auto_500_365
TENT_DUM_BI_PAC_SARA	0.001395	0.019245	auto_500_365
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_365
LIN	0.010071	0.133761	auto_500_366
AFR	0.000781	0.008391	auto_500_366
MIM	0.000973	0.008979	auto_500_366
AFR_MIM	0.004528	0.05731	auto_500_366
TENT	0.001047	0.00614	auto_500_366
DUM	0.001119	0.006397	auto_500_366
TENT_DUM	0.004322	0.048057	auto_500_366
BI	0.001583	0.013238	auto_500_366
PAC	9.3e-05	0.001221	auto_500_366
SARA	0.00081	0.00625	auto_500_366
PAC_SARA	0.000439	0.005829	auto_500_366
BI_PAC_SARA	0.002823	0.041514	auto_500_366
TENT_DUM_BI_PAC_SARA	0.001397	0.0182	auto_500_366
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_366
LIN	0.009572	0.136138	auto_500_367
AFR	0.000776	0.009031	auto_500_367
MIM	0.001145	0.008382	auto_500_367
AFR_MIM	0.00434	0.059453	auto_500_367
TENT	0.001014	0.006356	auto_500_367
DUM	0.00107	0.006271	auto_500_367
TENT_DUM	0.00429	0.048595	auto_500_367
BI	0.001584	0.01307	auto_500_367
PAC	0.000164	0.001539	auto_500_367
SARA	0.000919	0.006952	auto_500_367
PAC_SARA	0.000461	0.006563	auto_500_367
BI_PAC_SARA	0.002638	0.042326	auto_500_367
TENT_DUM_BI_PAC_SARA	0.001275	0.019127	auto_500_367
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_367
LIN	0.010321	0.135531	auto_500_368
AFR	0.000826	0.009097	auto_500_368
MIM	0.001101	0.008611	auto_500_368
AFR_MIM	0.004514	0.059772	auto_500_368
TENT	0.001044	0.006307	auto_500_368
DUM	0.001096	0.006516	auto_500_368
TENT_DUM	0.004778	0.048705	auto_500_368
BI	0.001666	0.01292	auto_500_368
PAC	0.000159	0.001677	auto_500_368
SARA	0.000915	0.007106	auto_500_368
PAC_SARA	0.000495	0.006502	auto_500_368
BI_PAC_SARA	0.003001	0.04161	auto_500_368
TENT_DUM_BI_PAC_SARA	0.001597	0.018979	auto_500_368
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_368
LIN	0.009742	0.13097	auto_500_369
AFR	0.000822	0.009496	auto_500_369
MIM	0.000909	0.008459	auto_500_369
AFR_MIM	0.004089	0.056591	auto_500_369
TENT	0.001043	0.007232	auto_500_369
DUM	0.00107	0.006624	auto_500_369
TENT_DUM	0.004394	0.048269	auto_500_369
BI	0.001604	0.012871	auto_500_369
PAC	0.000146	0.001584	auto_500_369
SARA	0.000844	0.006644	auto_500_369
PAC_SARA	0.00047	0.006322	auto_500_369
BI_PAC_SARA	0.002862	0.041453	auto_500_369
TENT_DUM_BI_PAC_SARA	0.001362	0.0191	auto_500_369
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_369
LIN	0.009966	0.134856	auto_500_36
AFR	0.000823	0.009518	auto_500_36
MIM	0.001002	0.009383	auto_500_36
AFR_MIM	0.004452	0.057634	auto_500_36
TENT	0.001158	0.006408	auto_500_36
DUM	0.001103	0.00615	auto_500_36
TENT_DUM	0.004529	0.047756	auto_500_36
BI	0.001493	0.013703	auto_500_36
PAC	0.000141	0.001649	auto_500_36
SARA	0.000938	0.006918	auto_500_36
PAC_SARA	0.000522	0.007067	auto_500_36
BI_PAC_SARA	0.002659	0.039634	auto_500_36
TENT_DUM_BI_PAC_SARA	0.001543	0.019958	auto_500_36
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_36
LIN	0.010197	0.130611	auto_500_370
AFR	0.000869	0.008683	auto_500_370
MIM	0.001009	0.008328	auto_500_370
AFR_MIM	0.004454	0.057365	auto_500_370
TENT	0.001049	0.006283	auto_500_370
DUM	0.001145	0.006492	auto_500_370
TENT_DUM	0.004663	0.047415	auto_500_370
BI	0.001591	0.013571	auto_500_370
PAC	0.000199	0.00192	auto_500_370
SARA	0.000996	0.007295	auto_500_370
PAC_SARA	0.000469	0.006005	auto_500_370
BI_PAC_SARA	0.002888	0.041015	auto_500_370
TENT_DUM_BI_PAC_SARA	0.00142	0.020823	auto_500_370
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_370
LIN	0.009826	0.134666	auto_500_371
AFR	0.00069	0.00914	auto_500_371
MIM	0.000916	0.008363	auto_500_371
AFR_MIM	0.004559	0.057633	auto_500_371
TENT	0.001002	0.006576	auto_500_371
DUM	0.001215	0.006538	auto_500_371
TENT_DUM	0.004882	0.047823	auto_500_371
BI	0.001535	0.013199	auto_500_371
PAC	0.00013	0.001422	auto_500_371
SARA	0.000868	0.006339	auto_500_371
PAC_SARA	0.000478	0.006554	auto_500_371
BI_PAC_SARA	0.002566	0.04135	auto_500_371
TENT_DUM_BI_PAC_SARA	0.001552	0.018926	auto_500_371
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_371
LIN	0.009921	0.135889	auto_500_372
AFR	0.000796	0.009283	auto_500_372
MIM	0.001058	0.009191	auto_500_372
AFR_MIM	0.004436	0.058445	auto_500_372
TENT	0.000999	0.006919	auto_500_372
DUM	0.001241	0.006874	auto_500_372
TENT_DUM	0.00459	0.048444	auto_500_372
BI	0.001579	0.013961	auto_500_372
PAC	0.000197	0.001979	auto_500_372
SARA	0.000929	0.007271	auto_500_372
PAC_SARA	0.000417	0.005714	auto_500_372
BI_PAC_SARA	0.00267	0.041804	auto_500_372
TENT_DUM_BI_PAC_SARA	0.001547	0.018699	auto_500_372
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_372
LIN	0.010423	0.132063	auto_500_373
AFR	0.000827	0.009688	auto_500_373
MIM	0.001125	0.008995	auto_500_373
AFR_MIM	0.004359	0.058326	auto_500_373
TENT	0.001138	0.006626	auto_500_373
DUM	0.001045	0.006033	auto_500_373
TENT_DUM	0.004682	0.048796	auto_500_373
BI	0.001608	0.013107	auto_500_373
PAC	0.000166	0.002094	auto_500_373
SARA	0.000979	0.00674	auto_500_373
PAC_SARA	0.000501	0.00635	auto_500_373
BI_PAC_SARA	0.003264	0.041477	auto_500_373
TENT_DUM_BI_PAC_SARA	0.001513	0.018803	auto_500_373
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_373
LIN	0.009894	0.135525	auto_500_374
AFR	0.00079	0.008039	auto_500_374
MIM	0.000855	0.008423	auto_500_374
AFR_MIM	0.004509	0.057755	auto_500_374
TENT	0.001068	0.006895	auto_500_374
DUM	0.001093	0.006294	auto_500_374
TENT_DUM	0.004422	0.048361	auto_500_374
BI	0.001553	0.013573	auto_500_374
PAC	0.000203	0.001362	auto_500_374
SARA	0.000883	0.006374	auto_500_374
PAC_SARA	0.00045	0.006163	auto_500_374
BI_PAC_SARA	0.002675	0.041454	auto_500_374
TENT_DUM_BI_PAC_SARA	0.001268	0.017839	auto_500_374
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_374
LIN	0.010556	0.136379	auto_500_375
AFR	0.000877	0.009704	auto_500_375
MIM	0.001048	0.00904	auto_500_375
AFR_MIM	0.004176	0.059013	auto_500_375
TENT	0.001102	0.0063	auto_500_375
DUM	0.001011	0.006542	auto_500_375
TENT_DUM	0.00453	0.04896	auto_500_375
BI	0.001631	0.01331	auto_500_375
PAC	0.000179	0.001651	auto_500_375
SARA	0.000903	0.006729	auto_500_375
PAC_SARA	0.000507	0.006545	auto_500_375
BI_PAC_SARA	0.002794	0.041551	auto_500_375
TENT_DUM_BI_PAC_SARA	0.001355	0.019483	auto_500_375
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_375
LIN	0.010299	0.129843	auto_500_376
AFR	0.000941	0.008699	auto_500_376
MIM	0.001257	0.00929	auto_500_376
AFR_MIM	0.004581	0.057889	auto_500_376
TENT	0.001075	0.006235	auto_500_376
DUM	0.001136	0.006114	auto_500_376
TENT_DUM	0.004673	0.045902	auto_500_376
BI	0.001669	0.012533	auto_500_376
PAC	0.000141	0.00167	auto_500_376
SARA	0.000966	0.00682	auto_500_376
PAC_SARA	0.00055	0.006933	auto_500_376
BI_PAC_SARA	0.002893	0.041635	auto_500_376
TENT_DUM_BI_PAC_SARA	0.0014	0.018408	auto_500_376
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_376
LIN	0.009917	0.132987	auto_500_377
AFR	0.00081	0.008505	auto_500_377
MIM	0.001068	0.008456	auto_500_377
AFR_MIM	0.004351	0.058493	auto_500_377
TENT	0.001152	0.006807	auto_500_377
DUM	0.00112	0.006368	auto_500_377
TENT_DUM	0.004589	0.048087	auto_500_377
BI	0.001632	0.013054	auto_500_377
PAC	0.000256	0.001773	auto_500_377
SARA	0.000939	0.006855	auto_500_377
PAC_SARA	0.00049	0.006577	auto_500_377
BI_PAC_SARA	0.002837	0.041725	auto_500_377
TENT_DUM_BI_PAC_SARA	0.001413	0.018246	auto_500_377
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_377
LIN	0.010354	0.134071	auto_500_378
AFR	0.000718	0.009504	auto_500_378
MIM	0.00105	0.008729	auto_500_378
AFR_MIM	0.004363	0.057867	auto_500_378
TENT	0.000965	0.00696	auto_500_378
DUM	0.001083	0.006652	auto_500_378
TENT_DUM	0.004758	0.047625	auto_500_378
BI	0.001481	0.013194	auto_500_378
PAC	0.000188	0.001992	auto_500_378
SARA	0.000879	0.006945	auto_500_378
PAC_SARA	0.000446	0.005771	auto_500_378
BI_PAC_SARA	0.002709	0.043267	auto_500_378
TENT_DUM_BI_PAC_SARA	0.001444	0.017874	auto_500_378
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_378
LIN	0.010641	0.131064	auto_500_379
AFR	0.00084	0.009253	auto_500_379
MIM	0.000985	0.007878	auto_500_379
AFR_MIM	0.004613	0.055355	auto_500_379
TENT	0.001146	0.00643	auto_500_379
DUM	0.001195	0.006244	auto_500_379
TENT_DUM	0.004083	0.045118	auto_500_379
BI	0.001625	0.012672	auto_500_379
PAC	0.000132	0.000968	auto_500_379
SARA	0.000917	0.006704	auto_500_379
PAC_SARA	0.000489	0.006021	auto_500_379
BI_PAC_SARA	0.002694	0.040519	auto_500_379
TENT_DUM_BI_PAC_SARA	0.001377	0.0183	auto_500_379
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_379
LIN	0.010318	0.135088	auto_500_37
AFR	0.000842	0.009215	auto_500_37
MIM	0.001019	0.009049	auto_500_37
AFR_MIM	0.004793	0.060138	auto_500_37
TENT	0.001129	0.006513	auto_500_37
DUM	0.001153	0.006705	auto_500_37
TENT_DUM	0.004652	0.047464	auto_500_37
BI	0.0016	0.013654	auto_500_37
PAC	0.000133	0.001575	auto_500_37
SARA	0.000797	0.007045	auto_500_37
PAC_SARA	0.000513	0.006722	auto_500_37
BI_PAC_SARA	0.002883	0.042755	auto_500_37
TENT_DUM_BI_PAC_SARA	0.001453	0.019931	auto_500_37
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_37
LIN	0.010416	0.136145	auto_500_380
AFR	0.000837	0.009379	auto_500_380
MIM	0.000983	0.009039	auto_500_380
AFR_MIM	0.004542	0.058575	auto_500_380
TENT	0.001047	0.006512	auto_500_380
DUM	0.00114	0.006635	auto_500_380
TENT_DUM	0.004787	0.050317	auto_500_380
BI	0.001615	0.013934	auto_500_380
PAC	0.000149	0.001835	auto_500_380
SARA	0.000984	0.006773	auto_500_380
PAC_SARA	0.000512	0.006697	auto_500_380
BI_PAC_SARA	0.00288	0.041537	auto_500_380
TENT_DUM_BI_PAC_SARA	0.001384	0.017986	auto_500_380
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_380
LIN	0.008688	0.130955	auto_500_381
AFR	0.0008	0.00951	auto_500_381
MIM	0.001044	0.008197	auto_500_381
AFR_MIM	0.004064	0.056871	auto_500_381
TENT	0.000934	0.006762	auto_500_381
DUM	0.000964	0.006464	auto_500_381
TENT_DUM	0.004104	0.047692	auto_500_381
BI	0.00145	0.013095	auto_500_381
PAC	0.000174	0.00167	auto_500_381
SARA	0.000764	0.00722	auto_500_381
PAC_SARA	0.000394	0.005937	auto_500_381
BI_PAC_SARA	0.002489	0.041167	auto_500_381
TENT_DUM_BI_PAC_SARA	0.001301	0.017834	auto_500_381
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_381
LIN	0.010063	0.13151	auto_500_382
AFR	0.00078	0.00948	auto_500_382
MIM	0.001007	0.008779	auto_500_382
AFR_MIM	0.00449	0.058435	auto_500_382
TENT	0.001086	0.006586	auto_500_382
DUM	0.001101	0.005936	auto_500_382
TENT_DUM	0.004507	0.047308	auto_500_382
BI	0.001569	0.013315	auto_500_382
PAC	0.000161	0.001771	auto_500_382
SARA	0.00091	0.006524	auto_500_382
PAC_SARA	0.000499	0.00652	auto_500_382
BI_PAC_SARA	0.002786	0.042262	auto_500_382
TENT_DUM_BI_PAC_SARA	0.001406	0.019045	auto_500_382
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_382
LIN	0.010147	0.133188	auto_500_383
AFR	0.000985	0.008927	auto_500_383
MIM	0.001156	0.009557	auto_500_383
AFR_MIM	0.004575	0.058148	auto_500_383
TENT	0.000918	0.006798	auto_500_383
DUM	0.001122	0.006562	auto_500_383
TENT_DUM	0.0047	0.048608	auto_500_383
BI	0.001513	0.013683	auto_500_383
PAC	0.00017	0.001674	auto_500_383
SARA	0.000894	0.006908	auto_500_383
PAC_SARA	0.000492	0.006457	auto_500_383
BI_PAC_SARA	0.002946	0.042641	auto_500_383
TENT_DUM_BI_PAC_SARA	0.001441	0.018208	auto_500_383
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_383
LIN	0.010386	0.13046	auto_500_384
AFR	0.000906	0.008643	auto_500_384
MIM	0.00147	0.006996	auto_500_384
AFR_MIM	0.004475	0.054925	auto_500_384
TENT	0.00113	0.006294	auto_500_384
DUM	0.001305	0.005605	auto_500_384
TENT_DUM	0.00448	0.044855	auto_500_384
BI	0.00159	0.012459	auto_500_384
PAC	0.000192	0.002082	auto_500_384
SARA	0.001014	0.006844	auto_500_384
PAC_SARA	0.000487	0.006111	auto_500_384
BI_PAC_SARA	0.00264	0.040286	auto_500_384
TENT_DUM_BI_PAC_SARA	0.001442	0.01853	auto_500_384
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_384
LIN	0.010446	0.13167	auto_500_385
AFR	0.000874	0.008578	auto_500_385
MIM	0.001064	0.008163	auto_500_385
AFR_MIM	0.004544	0.057988	auto_500_385
TENT	0.001161	0.007268	auto_500_385
DUM	0.001149	0.006459	auto_500_385
TENT_DUM	0.004846	0.049115	auto_500_385
BI	0.001888	0.013228	auto_500_385
PAC	0.000141	0.001521	auto_500_385
SARA	0.000846	0.006857	auto_500_385
PAC_SARA	0.000513	0.006468	auto_500_385
BI_PAC_SARA	0.002866	0.040718	auto_500_385
TENT_DUM_BI_PAC_SARA	0.00152	0.017378	auto_500_385
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_385
LIN	0.01015	0.136589	auto_500_386
AFR	0.00083	0.00896	auto_500_386
MIM	0.00113	0.008491	auto_500_386
AFR_MIM	0.004697	0.058909	auto_500_386
TENT	0.001147	0.006561	auto_500_386
DUM	0.001192	0.006462	auto_500_386
TENT_DUM	0.004709	0.049494	auto_500_386
BI	0.001679	0.012881	auto_500_386
PAC	0.00015	0.001644	auto_500_386
SARA	0.000982	0.006352	auto_500_386
PAC_SARA	0.000471	0.006339	auto_500_386
BI_PAC_SARA	0.002815	0.043635	auto_500_386
TENT_DUM_BI_PAC_SARA	0.001541	0.018811	auto_500_386
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_386
LIN	0.01033	0.130979	auto_500_387
AFR	0.000951	0.00918	auto_500_387
MIM	0.001083	0.008785	auto_500_387
AFR_MIM	0.004551	0.056129	auto_500_387
TENT	0.001044	0.006869	auto_500_387
DUM	0.001066	0.006319	auto_500_387
TENT_DUM	0.004589	0.048058	auto_500_387
BI	0.001662	0.013648	auto_500_387
PAC	0.000185	0.00172	auto_500_387
SARA	0.000977	0.007007	auto_500_387
PAC_SARA	0.000507	0.006422	auto_500_387
BI_PAC_SARA	0.002929	0.041498	auto_500_387
TENT_DUM_BI_PAC_SARA	0.001404	0.018911	auto_500_387
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_387
LIN	0.01028	0.132594	auto_500_388
AFR	0.000875	0.009477	auto_500_388
MIM	0.001089	0.009014	auto_500_388
AFR_MIM	0.004344	0.058307	auto_500_388
TENT	0.000995	0.00608	auto_500_388
DUM	0.001247	0.006741	auto_500_388
TENT_DUM	0.004627	0.047739	auto_500_388
BI	0.001564	0.012425	auto_500_388
PAC	0.000138	0.001635	auto_500_388
SARA	0.000943	0.00669	auto_500_388
PAC_SARA	0.000484	0.006249	auto_500_388
BI_PAC_SARA	0.002911	0.043429	auto_500_388
TENT_DUM_BI_PAC_SARA	0.001471	0.018364	auto_500_388
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_388
LIN	0.010231	0.134476	auto_500_389
AFR	0.000824	0.009205	auto_500_389
MIM	0.001036	0.008928	auto_500_389
AFR_MIM	0.004484	0.058753	auto_500_389
TENT	0.00109	0.006818	auto_500_389
DUM	0.00104	0.006422	auto_500_389
TENT_DUM	0.004734	0.046928	auto_500_389
BI	0.001542	0.014087	auto_500_389
PAC	0.000181	0.001831	auto_500_389
SARA	0.000904	0.00689	auto_500_389
PAC_SARA	0.000513	0.00674	auto_500_389
BI_PAC_SARA	0.002737	0.04205	auto_500_389
TENT_DUM_BI_PAC_SARA	0.001532	0.018739	auto_500_389
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_389
LIN	0.010415	0.130476	auto_500_38
AFR	0.000798	0.00921	auto_500_38
MIM	0.001024	0.007841	auto_500_38
AFR_MIM	0.004489	0.057846	auto_500_38
TENT	0.001025	0.005977	auto_500_38
DUM	0.001425	0.005434	auto_500_38
TENT_DUM	0.004649	0.047687	auto_500_38
BI	0.001646	0.012864	auto_500_38
PAC	0.000153	0.001793	auto_500_38
SARA	0.00097	0.006946	auto_500_38
PAC_SARA	0.000508	0.006362	auto_500_38
BI_PAC_SARA	0.003122	0.040951	auto_500_38
TENT_DUM_BI_PAC_SARA	0.001559	0.019033	auto_500_38
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_38
LIN	0.009836	0.128393	auto_500_390
AFR	0.000791	0.009131	auto_500_390
MIM	0.001166	0.009186	auto_500_390
AFR_MIM	0.00392	0.056686	auto_500_390
TENT	0.000966	0.006438	auto_500_390
DUM	0.001179	0.006049	auto_500_390
TENT_DUM	0.004641	0.047513	auto_500_390
BI	0.00164	0.013576	auto_500_390
PAC	0.000154	0.001818	auto_500_390
SARA	0.000946	0.007258	auto_500_390
PAC_SARA	0.000445	0.005804	auto_500_390
BI_PAC_SARA	0.002774	0.04174	auto_500_390
TENT_DUM_BI_PAC_SARA	0.001453	0.017641	auto_500_390
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_390
LIN	0.010319	0.132339	auto_500_391
AFR	0.000888	0.009466	auto_500_391
MIM	0.001178	0.008565	auto_500_391
AFR_MIM	0.004676	0.057368	auto_500_391
TENT	0.001024	0.006661	auto_500_391
DUM	0.001178	0.005591	auto_500_391
TENT_DUM	0.004826	0.047904	auto_500_391
BI	0.001675	0.01373	auto_500_391
PAC	0.000232	0.001828	auto_500_391
SARA	0.000998	0.007992	auto_500_391
PAC_SARA	0.000516	0.006617	auto_500_391
BI_PAC_SARA	0.003124	0.042273	auto_500_391
TENT_DUM_BI_PAC_SARA	0.001453	0.01764	auto_500_391
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_391
LIN	0.010368	0.134608	auto_500_392
AFR	0.00084	0.009215	auto_500_392
MIM	0.001122	0.008792	auto_500_392
AFR_MIM	0.004533	0.057971	auto_500_392
TENT	0.000983	0.006551	auto_500_392
DUM	0.001247	0.00592	auto_500_392
TENT_DUM	0.00463	0.04842	auto_500_392
BI	0.001774	0.013441	auto_500_392
PAC	0.000214	0.00177	auto_500_392
SARA	0.000988	0.006968	auto_500_392
PAC_SARA	0.000464	0.006023	auto_500_392
BI_PAC_SARA	0.003117	0.041572	auto_500_392
TENT_DUM_BI_PAC_SARA	0.001397	0.019059	auto_500_392
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_392
LIN	0.010314	0.134859	auto_500_393
AFR	0.000834	0.008675	auto_500_393
MIM	0.000958	0.008726	auto_500_393
AFR_MIM	0.004503	0.056781	auto_500_393
TENT	0.001038	0.006748	auto_500_393
DUM	0.001108	0.006606	auto_500_393
TENT_DUM	0.004668	0.047489	auto_500_393
BI	0.001464	0.012859	auto_500_393
PAC	0.000164	0.001806	auto_500_393
SARA	0.000934	0.007254	auto_500_393
PAC_SARA	0.000478	0.006246	auto_500_393
BI_PAC_SARA	0.002848	0.041705	auto_500_393
TENT_DUM_BI_PAC_SARA	0.001197	0.018055	auto_500_393
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_393
LIN	0.010309	0.128732	auto_500_394
AFR	0.000856	0.008588	auto_500_394
MIM	0.001151	0.007998	auto_500_394
AFR_MIM	0.004446	0.05697	auto_500_394
TENT	0.000979	0.006121	auto_500_394
DUM	0.001145	0.006112	auto_500_394
TENT_DUM	0.004739	0.046156	auto_500_394
BI	0.001688	0.013506	auto_500_394
PAC	0.000183	0.001598	auto_500_394
SARA	0.000966	0.006839	auto_500_394
PAC_SARA	0.000511	0.006383	auto_500_394
BI_PAC_SARA	0.002994	0.040225	auto_500_394
TENT_DUM_BI_PAC_SARA	0.00127	0.018324	auto_500_394
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_394
LIN	0.010397	0.133193	auto_500_395
AFR	0.000796	0.008383	auto_500_395
MIM	0.001061	0.008247	auto_500_395
AFR_MIM	0.004417	0.057446	auto_500_395
TENT	0.000988	0.006245	auto_500_395
DUM	0.00107	0.006602	auto_500_395
TENT_DUM	0.004531	0.045744	auto_500_395
BI	0.001624	0.013678	auto_500_395
PAC	0.000222	0.00157	auto_500_395
SARA	0.000916	0.006768	auto_500_395
PAC_SARA	0.000439	0.005621	auto_500_395
BI_PAC_SARA	0.002953	0.04017	auto_500_395
TENT_DUM_BI_PAC_SARA	0.001452	0.017369	auto_500_395
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_395
LIN	0.010307	0.135711	auto_500_396
AFR	0.000832	0.008698	auto_500_396
MIM	0.00101	0.00931	auto_500_396
AFR_MIM	0.004567	0.058101	auto_500_396
TENT	0.001257	0.007101	auto_500_396
DUM	0.001175	0.006643	auto_500_396
TENT_DUM	0.004725	0.049109	auto_500_396
BI	0.001719	0.01405	auto_500_396
PAC	0.000192	0.002243	auto_500_396
SARA	0.00103	0.00675	auto_500_396
PAC_SARA	0.000536	0.007056	auto_500_396
BI_PAC_SARA	0.003008	0.042544	auto_500_396
TENT_DUM_BI_PAC_SARA	0.001472	0.018375	auto_500_396
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_396
LIN	0.009916	0.135729	auto_500_397
AFR	0.000783	0.008677	auto_500_397
MIM	0.00107	0.008869	auto_500_397
AFR_MIM	0.004352	0.059061	auto_500_397
TENT	0.001007	0.006552	auto_500_397
DUM	0.001196	0.006251	auto_500_397
TENT_DUM	0.004444	0.048309	auto_500_397
BI	0.001528	0.013667	auto_500_397
PAC	0.000165	0.001844	auto_500_397
SARA	0.000919	0.006869	auto_500_397
PAC_SARA	0.000474	0.006492	auto_500_397
BI_PAC_SARA	0.00292	0.042562	auto_500_397
TENT_DUM_BI_PAC_SARA	0.001536	0.01837	auto_500_397
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_397
LIN	0.010408	0.129933	auto_500_398
AFR	0.00081	0.008658	auto_500_398
MIM	0.001086	0.008069	auto_500_398
AFR_MIM	0.00463	0.057163	auto_500_398
TENT	0.001036	0.006421	auto_500_398
DUM	0.00109	0.006168	auto_500_398
TENT_DUM	0.004697	0.046201	auto_500_398
BI	0.001591	0.013142	auto_500_398
PAC	0.000168	0.001534	auto_500_398
SARA	0.000901	0.006191	auto_500_398
PAC_SARA	0.000556	0.00694	auto_500_398
BI_PAC_SARA	0.002962	0.042169	auto_500_398
TENT_DUM_BI_PAC_SARA	0.001438	0.017075	auto_500_398
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_398
LIN	0.010449	0.134718	auto_500_399
AFR	0.000943	0.009306	auto_500_399
MIM	0.001108	0.008258	auto_500_399
AFR_MIM	0.004694	0.059455	auto_500_399
TENT	0.001138	0.006565	auto_500_399
DUM	0.001119	0.006688	auto_500_399
TENT_DUM	0.004907	0.047057	auto_500_399
BI	0.001671	0.012712	auto_500_399
PAC	0.000211	0.001656	auto_500_399
SARA	0.000932	0.006863	auto_500_399
PAC_SARA	0.000527	0.0068	auto_500_399
BI_PAC_SARA	0.003121	0.042534	auto_500_399
TENT_DUM_BI_PAC_SARA	0.001447	0.018139	auto_500_399
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_399
LIN	0.011196	0.130529	auto_500_39
AFR	0.000935	0.00908	auto_500_39
MIM	0.001048	0.008583	auto_500_39
AFR_MIM	0.004536	0.05832	auto_500_39
TENT	0.001203	0.006461	auto_500_39
DUM	0.001211	0.00647	auto_500_39
TENT_DUM	0.00493	0.04846	auto_500_39
BI	0.001764	0.012999	auto_500_39
PAC	0.00016	0.001916	auto_500_39
SARA	0.000927	0.006852	auto_500_39
PAC_SARA	0.000573	0.006678	auto_500_39
BI_PAC_SARA	0.003054	0.041877	auto_500_39
TENT_DUM_BI_PAC_SARA	0.001445	0.017473	auto_500_39
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_39
LIN	0.010943	0.134827	auto_500_3
AFR	0.000883	0.009665	auto_500_3
MIM	0.001101	0.008994	auto_500_3
AFR_MIM	0.004951	0.059797	auto_500_3
TENT	0.000996	0.006385	auto_500_3
DUM	0.001201	0.005882	auto_500_3
TENT_DUM	0.00492	0.049547	auto_500_3
BI	0.001607	0.01361	auto_500_3
PAC	0.000196	0.001644	auto_500_3
SARA	0.000852	0.006642	auto_500_3
PAC_SARA	0.00057	0.007028	auto_500_3
BI_PAC_SARA	0.002977	0.04164	auto_500_3
TENT_DUM_BI_PAC_SARA	0.001693	0.018062	auto_500_3
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_3
LIN	0.010763	0.136078	auto_500_400
AFR	0.000883	0.008926	auto_500_400
MIM	0.001067	0.008237	auto_500_400
AFR_MIM	0.004676	0.060325	auto_500_400
